;TRANID;OBJVERS;SEGID;RULEID;STEPID;PARAMTYPE;PARAMNM;FIELDNM;FIELDTYPE;KEYFLAG;RULEPOSIT;AGGR
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;    8;    0;        1;0CH_ON;0CH_ON;I;;     0011
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;    9;    0;        0;FKDAT;FKDAT;F;;     0015
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;    9;    0;        1;0BILL_DATE;0BILL_DATE;I;;     0012
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   10;    0;        0;ERDAT;ERDAT;F;;     0046
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   10;    0;        1;0CREATEDON;0CREATEDON;I;;     0013
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   11;    0;        0;FBUDA;FBUDA;F;;     0048
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   11;    0;        1;0SERV_DATE;0SERV_DATE;I;;     0014
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   12;    0;        0;KURSK_DAT;KURSK_DAT;F;;     0056
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   12;    0;        1;0TRANS_DATE;0TRANS_DATE;I;;     0015
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   13;    0;        0;PRSDT;PRSDT;F;;     0087
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   13;    0;        1;0PRICE_DATE;0PRICE_DATE;I;;     0016
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   14;    0;        0;STADAT;STADAT;F;;     0094
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   14;    0;        1;0STAT_DATE;0STAT_DATE;I;;     0017
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   15;    0;        0;VDATU;VDATU;F;;     0098
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   15;    0;        1;0ST_UP_DTE;0ST_UP_DTE;I;;     0018
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   16;    0;        0;PERIV;PERIV;F;;     0116
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   16;    0;        1;0FISCVARNT;0FISCVARNT;I;;     0019
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   17;    0;        0;FKART;FKART;F;;     0014
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   17;    0;        1;MBBILTYP;MBBILTYP;I;;     0020
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   18;    0;        0;PSTYV;PSTYV;F;;     0088
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   18;    0;        1;MBPSTYVF;MBPSTYVF;I;;     0021
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   19;    0;        0;BUKRS;BUKRS;F;;     0012
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   19;    0;        1;MECOMPCOD;MECOMPCOD;I;;     0022
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   20;    0;        0;KUNAG;KUNAG;F;;     0019
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   20;    0;        1;MESOLD_TO;MESOLD_TO;I;;     0023
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   21;    0;        0;KVGR2;KVGR2;F;;     0058
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   21;    0;        1;MECUGRP2;MECUGRP2;I;;     0024
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   22;    0;        0;PKUNWE;PKUNWE;F;;     0083
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   22;    0;        1;MESHIP_TO;MESHIP_TO;I;;     0025
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   23;    0;        0;POSAR;POSAR;F;;     0084
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   23;    0;        1;MBPOSAR;MBPOSAR;I;;     0026
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   24;    0;        0;WERKS;WERKS;F;;     0108
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   24;    0;        1;MEPLANT;MEPLANT;I;;     0027
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   25;    0;        0;VKORG;VKORG;F;;     0025
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   25;    0;        1;MESALEORG;MESALEORG;I;;     0028
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   26;    0;        0;KOSTL;KOSTL;F;;     0054
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   26;    0;        1;MECCENTER;MECCENTER;I;;     0029
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   27;    0;        0;KOKRS;KOKRS;F;;     0053
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   27;    0;        1;MECO_AREA;MECO_AREA;I;;     0030
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   28;    0;        0;MATNR;MATNR;F;;     0071
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   28;    0;        1;MEMATER;MEMATER;I;;     0031
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   29;    0;        0;VSTEL;VSTEL;F;;     0106
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   29;    0;        1;MBSHIPPT;MBSHIPPT;I;;     0032
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   30;    0;        0;VBTYP;VBTYP;F;;     0024
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   30;    0;        1;MBVBTYP;MBVBTYP;I;;     0033
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   31;    0;        0;KUNRG;KUNRG;F;;     0020
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   31;    0;        1;MEPAYER;MEPAYER;I;;     0034
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   32;    0;        0;VTWEG;VTWEG;F;;     0026
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   32;    0;        1;MEDISCHAN;MEDISCHAN;I;;     0035
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   33;    0;        0;PKUNRE;PKUNRE;F;;     0082
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   33;    0;        1;MEBILLTO;MEBILLTO;I;;     0036
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   34;    0;        0;VKBUR;VKBUR;F;;     0101
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   34;    0;        1;MESALOFF;MESALOFF;I;;     0037
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   35;    0;        0;VKGRP;VKGRP;F;;     0102
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   35;    0;        1;MESALGRP;MESALGRP;I;;     0038
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   36;    0;        0;SPART;SPART;F;;     0093
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   36;    0;        1;MEDIVISIO;MEDIVISIO;I;;     0039
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   37;    0;        0;SPARA;SPARA;F;;     0092
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   37;    0;        1;MBDIVHD;MBDIVHD;I;;     0040
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   38;    0;        0;FKTYP;FKTYP;F;;     0016
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   38;    0;        1;MBFKTYP;MBFKTYP;I;;     0041
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   39;    0;        0;FAREG;FAREG;F;;     0047
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   39;    0;        1;MBBILLRU;MBBILLRU;I;;     0042
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   40;    0;        0;WAERK;WAERK;F;;     0027
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   40;    0;        1;0DOC_CURRCY;0DOC_CURRCY;I;;     0043
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   41;    0;        0;MEINS;MEINS;F;;     0073
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   41;    0;        1;0BASE_UOM;0BASE_UOM;I;;     0044
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   42;    0;        0;VRKME;VRKME;F;;     0105
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   42;    0;        1;0SALES_UNIT;0SALES_UNIT;I;;     0045
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   43;    0;        0;UMVKN;UMVKN;F;;     0096
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   43;    0;        1;0DENOMINTR;0DENOMINTR;I;;     0046
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   44;    0;        0;UMVKZ;UMVKZ;F;;     0097
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   44;    0;        1;0NUMERATOR;0NUMERATOR;I;;     0047
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   45;    0;        0;KURRF;KURRF;F;;     0021
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   45;    0;        1;0EXRATE_ACC;0EXRATE_ACC;I;;     0048
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   46;    0;        0;FKIMG;FKIMG;F;;     0049
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   46;    0;        1;0INV_QTY;0INV_QTY;I;;     0049
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   47;    0;        0;FKLMG;FKLMG;F;;     0050
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   47;    0;        1;0BILL_QTY;0BILL_QTY;I;;     0050
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   48;    0;        0;KURSK;KURSK;F;;     0055
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   48;    0;        1;0EXCHG_RATE;0EXCHG_RATE;I;;     0051
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   49;    0;        0;LMENG;LMENG;F;;     0069
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   49;    0;        1;0REQ_QTY;0REQ_QTY;I;;     0052
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   50;    0;        0;MWSBP;MWSBP;F;;     0079
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   50;    0;        1;0TAX_AMOUNT;0TAX_AMOUNT;I;;     0053
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   51;    0;        0;SKFBP;SKFBP;F;;     0090
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   51;    0;        1;0CSHDSC_BAS;0CSHDSC_BAS;I;;     0054
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   52;    0;        0;SMENG;SMENG;F;;     0091
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   52;    0;        1;0SCALE_QTY;0SCALE_QTY;I;;     0055
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   53;    0;        0;WAVWR;WAVWR;F;;     0107
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   53;    0;        1;0COST;0COST;I;;     0056
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   54;    0;        0;ANZFKPOS;ANZFKPOS;F;;     0115
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   54;    0;        1;0NO_INV_IT;0NO_INV_IT;I;;     0057
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   55;    0;        0;KZWI1;KZWI1;F;;     0062
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   55;    0;        1;0SUBTOTAL_1;0SUBTOTAL_1;I;;     0058
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   56;    0;        0;KZWI2;KZWI2;F;;     0063
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   56;    0;        1;0SUBTOTAL_2;0SUBTOTAL_2;I;;     0059
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   57;    0;        0;KZWI3;KZWI3;F;;     0064
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   57;    0;        1;0SUBTOTAL_3;0SUBTOTAL_3;I;;     0060
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   58;    0;        0;KZWI4;KZWI4;F;;     0065
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   58;    0;        1;0SUBTOTAL_4;0SUBTOTAL_4;I;;     0061
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   59;    0;        0;KZWI5;KZWI5;F;;     0066
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A; 0001;   59;    0;        1;0SUBTOTAL_5;0SUBTOTAL_5;I;;     0062
