;TRANID;OBJVERS;OBJSTAT;CONTREL;CONTTIMESTMP;OWNER;BWAPPL;ACTIVFL;TSTPNM;TIMESTMP;SOURCETYPE;SOURCESUBTYPE;SOURCENAME;TARGETTYPE;TARGETSUBTYPE;TARGETNAME;STARTROUTINE;ENDROUTINE;EXPERT;GLBCODE;TRANPROG;VERSION_CUR;TARGET_TAB_TYPE;IS_SHADOW;SHADOW_TRANID;GLBCODE2;TLOGO_OWNED_BY;OBJNM_OWNED_BY;CURRUNIT_ALLOWED;GROUPING;ALL_FIELDS;ORGTRANID;TUNNEL;STRUCTURE_TYPE;DOUBLE_RECORDS;UNIT_CHECK;HAAP_HINT;TXTSH;TXTMD;TXTLG
;016SR3U9EM0A9PVO3TF5CFRI1WB5NAU2;A;ACT;;          0;T_FFORT;;X;DDIC;20.240.909.102.450;RSDS;;2LIS_11_VAHDR                 P93_050;ODSO;;MBDVAHDR;;;;;1ZYT92Z6VAU1VAVAJX3WBWXB6;         0;;;;;;;;;;00RZAJG86T6OX4PH85GZCHEWOIG0H6OR
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;ACT;;          0;T_FFORT;;X;DDIC;20.201.117.111.957;RSDS;;2LIS_13_VDITM                 P93_050;ODSO;;MBDVDITM;;;;;4LFG1EUHA74OBEI1I996ZUDNM;         0;;;;;;;;;;0JR6RT7YAFQSKPVHC2GNBA8AS4S9VHXJ
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;ACT;;          0;T_FFORT;;X;DDIC;20.230.914.101.034;RSDS;;2LIS_12_VCITM                 P93_050;ODSO;;MBDVCITM;;;;;CD1INCLQ4V03YIWZQNQSRNVS2;         0;;;;;;;;;;0TFZ11QIBED4G2WAFW94O5OBGJRCN5WI;;;;;;;;RSDS 2LIS_12_VCITM T93_307 -> ODSO MBDVCITM
;0MFIYPLCRITTE5NB4WCWXQZSR89GFY5G;A;ACT;;          0;T_SPIAT;;X;QBRUNO;20.200.726.105.926;RSDS;;2LIS_11_VASTI                 P93_050;ODSO;;MBDSDSTI;;;;5H5ORJAK7GOHVV4S4FX3QFD7W;6FTL5FD89KR805IO66P3V861U;         0;;;;5H5ORJI8QFA7EHO8A9ZG0HBXO;;;;;;0SNVHXZBP6LD4ZMCB6QYSFI7XJFPZP2H
;0OJUZ6DFRT7D49DRTBOF4KVKVVSFXU8P;A;ACT;;          0;T_SPIAT;;X;DDIC;20.201.117.112.110;RSDS;;2LIS_11_VASCL                 P93_050;ODSO;;MBDSDSCL;;;;;7X4N80IJYRCZ19994SWI9763M;         0;;;;;;;;;;0FCWF1YL39562PBZ811NK368YN16KS01
;0QO94AN0HRWMLE3F1QUHYVTJ8IODHMNU;A;ACT;;          0;T_SPIAT;;X;DDIC;20.230.914.100.812;RSDS;;2LIS_11_VAITM                 P93_050;ODSO;;MBDSDITM;5H5MCZE2P5C3O8R41RKI36H0S;;;5H5MCZLR83XT6VAK7LMUD8FQK;83ITO0EC2WKZGRSXRS12S63KY;         0;;;;5H5MCZTFR2JIPHU0DFP6NAEGC;;;;;;017JCRHS8SX3FNI14II29XLN6SPZ59LC
