;TRANID;OBJVERS;RULEID;SEQNR;GROUPID;GROUPTYPE;FIELD_USAGE;RULETYPE;REF_RULE;AGGR;NO_CONV;AMDP;ABAP
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   10; 0021;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   11; 0023;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   12; 0043;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   13; 0044;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   14; 0045;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   15; 0046;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   16; 0001;     02;S;;TIME;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   17; 0047;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   18; 0048;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   19; 0009;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   20; 0010;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   21; 0022;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   22; 0030;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   23; 0031;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   24; 0032;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   25; 0011;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   26; 0024;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   27; 0025;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   28; 0026;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   29; 0034;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   30; 0049;     02;S;;DIRECT;      0;MOV
;017MEDJ35RYKGGTFIU03IM5UAPISEYHA;A;   31; 0012;     02;S;;DIRECT;      0;MOV
